# VM invoker: C:\Program Files\Java\jdk1.8.0_65\jre\bin\java.exe
# VM options: -Dfile.encoding=Cp1252
# Warmup: 3 iterations, 1 s each
# Measurement: 50 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: org.ucsc.flatbuffers.bench.FlatBuffersCar.flatDecode

# Run progress: 0.00% complete, ETA 00:17:40
# Fork: 1 of 10
# Warmup Iteration   1: n = 36619, mean = 35 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 0, 427, 428, 855, 28519, 59008 ns/op
# Warmup Iteration   2: n = 23563, mean = 46 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 856, 1282 ns/op
# Warmup Iteration   3: n = 10432, mean = 57 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 837, 855 ns/op
Iteration   1: n = 10319, mean = 56 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 841, 855 ns/op
Iteration  25: n = 12620, mean = 1454 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 8433, 8544 ns/op
Iteration  26: n = 12569, mean = 1461 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4458, 10321, 11968 ns/op
Iteration  27: n = 12526, mean = 1462 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3420, 4272, 8004, 8976 ns/op
Iteration  28: n = 12605, mean = 1458 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 5128, 5128 ns/op
Iteration  29: n = 12451, mean = 1464 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 14891, 16672 ns/op
Iteration  30: n = 12667, mean = 1491 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3420, 3848, 396291, 526336 ns/op
Iteration  31: n = 12601, mean = 1493 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 7264, 381601, 509952 ns/op
Iteration  32: n = 12605, mean = 1450 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 13971, 17088 ns/op
Iteration  33: n = 12760, mean = 1436 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 1710, 4272, 5867, 5984 ns/op
Iteration  34: n = 12604, mean = 1455 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4272, 6727, 6840 ns/op
Iteration  35: n = 12627, mean = 1448 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 5017, 5128 ns/op
Iteration  36: n = 12632, mean = 1500 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 404886, 542720 ns/op
Iteration  37: n = 12654, mean = 1447 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 15680, 19648 ns/op
Iteration  38: n = 12614, mean = 1507 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4272, 486635, 652288 ns/op
Iteration  39: n = 12590, mean = 1462 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 86538, 114560 ns/op
Iteration  40: n = 12529, mean = 1470 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 5959, 54678, 56832 ns/op
Iteration  41: n = 12768, mean = 1437 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 3420, 20219, 20928 ns/op
Iteration  42: n = 12514, mean = 1462 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4910, 20397, 20928 ns/op
Iteration  43: n = 12620, mean = 1454 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3420, 4272, 7153, 7264 ns/op
Iteration  44: n = 12536, mean = 1464 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4272, 50168, 61120 ns/op
Iteration  45: n = 12722, mean = 1489 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 3420, 468065, 622592 ns/op
Iteration  46: n = 12714, mean = 1442 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 3420, 6916, 7264 ns/op
Iteration  47: n = 12614, mean = 1453 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4272, 6616, 6840 ns/op
Iteration  48: n = 12619, mean = 1506 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 483489, 649216 ns/op
Iteration  49: n = 12844, mean = 1435 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 1710, 2992, 42792, 52160 ns/op
Iteration  50: n = 12747, mean = 1441 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 3420, 13801, 17088 ns/op

# Run progress: 65.00% complete, ETA 00:07:31
# Fork: 4 of 10
# Warmup Iteration   1: n = 36072, mean = 2250 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 3420, 5128, 94399, 411458, 3420160 ns/op
# Warmup Iteration   2: n = 22588, mean = 1611 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 5128, 43869, 101760 ns/op
# Warmup Iteration   3: n = 11616, mean = 1577 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 2992, 21585, 21792 ns/op
Iteration   1: n = 11293, mean = 1625 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2136, 2590, 5128, 61961, 62400 ns/op
Iteration   2: n = 11726, mean = 1566 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 3848, 5763, 5984 ns/op
Iteration   3: n = 11373, mean = 1615 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 3420, 6408, 37136, 40192 ns/op
Iteration   4: n = 11307, mean = 1615 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 24454, 26912 ns/op
Iteration   5: n = 11363, mean = 1604 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4704, 4704, 16620, 18368 ns/op
Iteration   6: n = 11410, mean = 1712 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 677681, 696320 ns/op
Iteration   7: n = 11400, mean = 1652 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 5128, 523416, 607232 ns/op
Iteration   8: n = 11421, mean = 1603 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 20389, 20512 ns/op
Iteration   9: n = 11360, mean = 1604 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 5128, 15625, 16672 ns/op
Iteration  10: n = 11420, mean = 1653 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 573626, 667648 ns/op
Iteration  11: n = 11412, mean = 1645 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 481948, 560128 ns/op
Iteration  12: n = 11452, mean = 1634 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 441915, 516096 ns/op
Iteration  13: n = 11392, mean = 1601 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4704, 5128, 6408, 6408 ns/op
Iteration  14: n = 10796, mean = 1638 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2136, 2992, 6408, 36193, 36736 ns/op
Iteration  15: n = 11318, mean = 1612 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 5128, 21906, 23936 ns/op
Iteration  16: n = 11361, mean = 1605 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 15993, 17504 ns/op
Iteration  17: n = 11301, mean = 1610 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 18592, 19648 ns/op
Iteration  18: n = 11137, mean = 1738 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2136, 2992, 5128, 1008458, 1136640 ns/op
Iteration  19: n = 11356, mean = 1719 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 699020, 708608 ns/op
Iteration  20: n = 10964, mean = 1661 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2136, 4272, 4704, 29833, 30784 ns/op
Iteration  21: n = 11259, mean = 1611 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 11106, 11968 ns/op
Iteration  22: n = 11307, mean = 1612 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 5497, 5552 ns/op
Iteration  23: n = 11224, mean = 1618 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 23723, 26080 ns/op
Iteration  24: n = 11343, mean = 1658 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 561050, 647168 ns/op
Iteration  25: n = 11146, mean = 1631 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 3420, 42273, 45312 ns/op
Iteration  26: n = 11500, mean = 1636 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 3420, 503370, 588800 ns/op
Iteration  27: n = 11487, mean = 1580 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 2992, 18605, 20512 ns/op
Iteration  28: n = 10592, mean = 1720 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 2992, 4704, 6738, 6840 ns/op
Iteration  29: n = 11502, mean = 1584 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 3420, 22016, 22208 ns/op
Iteration  30: n = 11118, mean = 1639 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 3420, 8494, 18228, 19232 ns/op
Iteration  31: n = 11320, mean = 1610 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 23068, 23520 ns/op
Iteration  32: n = 11319, mean = 1608 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 7696, 19310, 19648 ns/op
Iteration  33: n = 11274, mean = 1613 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4704, 5128, 8544, 8544 ns/op
Iteration  34: n = 11319, mean = 1669 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 612938, 703488 ns/op
Iteration  35: n = 11253, mean = 1618 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 21267, 23520 ns/op
Iteration  36: n = 10868, mean = 1678 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2564, 2992, 4760, 36069, 37632 ns/op
Iteration  37: n = 10948, mean = 1665 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2564, 4704, 5128, 15753, 16240 ns/op
Iteration  38: n = 10905, mean = 1604 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4272, 6685, 6840 ns/op
Iteration  39: n = 11142, mean = 1650 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2564, 3420, 4272, 22557, 22656 ns/op
Iteration  40: n = 11314, mean = 1630 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 16270, 17504 ns/op
Iteration  41: n = 11615, mean = 1584 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 4272, 18513, 20928 ns/op
Iteration  42: n = 11434, mean = 1611 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 5128, 16418, 17952 ns/op
Iteration  43: n = 11289, mean = 1629 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 5005, 112115, 124416 ns/op
Iteration  44: n = 11365, mean = 1607 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4973, 27412, 28640 ns/op
Iteration  45: n = 11347, mean = 1666 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4704, 5128, 496303, 570368 ns/op
Iteration  46: n = 11368, mean = 1608 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 7520, 7696 ns/op
Iteration  47: n = 11334, mean = 1604 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 6726, 6840 ns/op
Iteration  48: n = 11319, mean = 1608 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 14829, 16240 ns/op
Iteration  49: n = 11174, mean = 1621 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 8470, 13926, 14528 ns/op
Iteration  50: n = 11311, mean = 1610 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 16269, 17952 ns/op

# Run progress: 70.00% complete, ETA 00:06:26
# Fork: 5 of 10
# Warmup Iteration   1: n = 37197, mean = 2324 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 8544, 98282, 1070457, 2490368 ns/op
# Warmup Iteration   2: n = 24027, mean = 1521 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 2564, 2992, 4692, 19132, 24352 ns/op
# Warmup Iteration   3: n = 12532, mean = 1478 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 5956, 18361, 20096 ns/op
Iteration   1: n = 12363, mean = 1493 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 8544, 8544 ns/op
Iteration   2: n = 12569, mean = 1468 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 5128, 5128 ns/op
Iteration   3: n = 12473, mean = 1484 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 48461, 54272 ns/op
Iteration   4: n = 12428, mean = 1485 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 21267, 21376 ns/op
Iteration   5: n = 12296, mean = 1476 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 19116, 21376 ns/op
Iteration   6: n = 12425, mean = 1522 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 454247, 590848 ns/op
Iteration   7: n = 12240, mean = 1544 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 2136, 2992, 4704, 394806, 506368 ns/op
Iteration   8: n = 12718, mean = 1445 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 1710, 3848, 17606, 20512 ns/op
Iteration   9: n = 12416, mean = 1481 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 16030, 19232 ns/op
Iteration  10: n = 12515, mean = 1467 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 3420, 6195, 6408 ns/op
Iteration  11: n = 12324, mean = 1491 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 8347, 8544 ns/op
Iteration  12: n = 11972, mean = 1542 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 2564, 3536, 4704, 57337, 66176 ns/op
Iteration  13: n = 12504, mean = 1476 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 3848, 51943, 56448 ns/op
Iteration  14: n = 12057, mean = 1528 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 2136, 4272, 4704, 51390, 59392 ns/op
Iteration  15: n = 12343, mean = 1491 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4272, 16627, 19232 ns/op
Iteration  16: n = 12222, mean = 1506 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 8544, 8544 ns/op
Iteration  17: n = 12655, mean = 1451 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 3848, 6068, 6408 ns/op
Iteration  18: n = 12306, mean = 1540 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 456906, 588800 ns/op
Iteration  19: n = 12348, mean = 1488 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3420, 4272, 8345, 8544 ns/op
Iteration  20: n = 12448, mean = 1477 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 3848, 8016, 8120 ns/op
Iteration  21: n = 12272, mean = 1498 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 5750, 31211, 33728 ns/op
Iteration  22: n = 12236, mean = 1540 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3420, 3848, 414348, 520192 ns/op
Iteration  23: n = 11179, mean = 1634 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 2564, 2992, 2992, 5908, 17397, 17952 ns/op
Iteration  24: n = 12339, mean = 1485 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 3420, 22858, 27360 ns/op
Iteration  25: n = 10931, mean = 1723 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 2992, 6869, 540440, 593920 ns/op
Iteration  26: n = 12042, mean = 1529 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 2564, 2992, 4685, 11618, 11968 ns/op
Iteration  27: n = 12479, mean = 1556 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4497, 528060, 535552 ns/op
Iteration  28: n = 12284, mean = 1493 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 36911, 45312 ns/op
Iteration  29: n = 12380, mean = 1570 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 598552, 604160 ns/op
Iteration  30: n = 12431, mean = 1473 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 7071, 7696 ns/op
Iteration  31: n = 12452, mean = 1466 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 6316, 6840 ns/op
Iteration  32: n = 12384, mean = 1487 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 20424, 20928 ns/op
Iteration  33: n = 12315, mean = 1483 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 7264, 8778, 8976 ns/op
Iteration  34: n = 12457, mean = 1472 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 14358, 17504 ns/op
Iteration  35: n = 12393, mean = 1488 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 20106, 20512 ns/op
Iteration  36: n = 12315, mean = 1489 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 8544, 8544 ns/op
Iteration  37: n = 12394, mean = 1525 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4272, 403882, 528384 ns/op
Iteration  38: n = 12282, mean = 1495 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 5560, 9211, 9408 ns/op
Iteration  39: n = 12367, mean = 1482 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4272, 11691, 12400 ns/op
Iteration  40: n = 11653, mean = 1572 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 2564, 2992, 4704, 60957, 66176 ns/op
Iteration  41: n = 12178, mean = 1503 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 2136, 2992, 3848, 19814, 23072 ns/op
Iteration  42: n = 12462, mean = 1470 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4272, 5454, 5560 ns/op
Iteration  43: n = 12465, mean = 1471 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 4704, 4704 ns/op
Iteration  44: n = 12370, mean = 1525 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 482947, 630784 ns/op
